Nº DE INSCRICIÓN; TIPO ENTIDADE; NOME; ENDEREZO; CÓD. POSTAL; CÓDIGO DE PROVINCIA; PROVINCIA; CÓDIGO DE CONCELLO; CONCELLO; TELÉFONO; DATA DE ALTA; TIPO_MODALIDADE; MODALIDADE; TIPO_ESPECIALIDADE; ESPECIALIDADE
C-08167;CLUBE DEPORTIVO;CLUB SALVAMENTO VIGO;LOPEZ MORA Nº 28 - 6º B;36211;36;PONTEVEDRA;36057;VIGO;630-613124;16/06/2004;45;SALVAMENTO E SOCORRISMO;0;;
C-07971;CLUBE DEPORTIVO;CLUB SAN FERNANDO FUTBOL SALA;BAIXADA Á SALGUEIRA Nº 40;36204;36;PONTEVEDRA;36057;VIGO;986-410174;25/11/2003;25;FÚTBOL SALA;0;;
C-14159;CLUBE DEPORTIVO;CLUB SAN JUAN BOXEO;RÚA MARQUÉS DE VALLADARES,37, BAIXO;36201;36;PONTEVEDRA;36057;VIGO;986421011;29/03/2021;10;BOXEO;0;;
C-06671;CLUBE DEPORTIVO;CLUB SAN ROQUE CASABLANCA;RUA ALCALDE GREGORIO ESPINO Nº 10 6º A;36205;36;PONTEVEDRA;36057;VIGO;986-250830;13/07/2000;24;FÚTBOL;0;;
C-06671;CLUBE DEPORTIVO;CLUB SAN ROQUE CASABLANCA;RUA ALCALDE GREGORIO ESPINO Nº 10 6º A;36205;36;PONTEVEDRA;36057;VIGO;986-250830;13/07/2000;25;FÚTBOL SALA;0;;
C-13362;CLUBE DEPORTIVO;CLUB SHEN;RÚA PUERTO RICO, 35;36204;36;PONTEVEDRA;36057;VIGO;649833211;19/09/2018;31;KUNG-FÚ;183;TAI CHI CHUAN;
C-13362;CLUBE DEPORTIVO;CLUB SHEN;RÚA PUERTO RICO, 35;36204;36;PONTEVEDRA;36057;VIGO;649833211;19/09/2018;56;XIMNASIA;0;;
C-13362;CLUBE DEPORTIVO;CLUB SHEN;RÚA PUERTO RICO, 35;36204;36;PONTEVEDRA;36057;VIGO;649833211;19/09/2018;60;BAILE DEPORTIVO E DE COMPETICIÓN;0;;
C-06035;CLUBE DEPORTIVO;CLUB SIEIRO ACROBACIA VIGO;CARRETERA VALLADARES Nº 79;36315;36;PONTEVEDRA;36057;VIGO;629-180604;09/11/1998;56;XIMNASIA;0;;
C-07537;CLUBE DEPORTIVO;CLUB SOCIEDAD DEPORTIVA BALLE;R/ CORUÑA, 16-6º I;36211;36;PONTEVEDRA;36057;VIGO;986236194;30/09/2002;25;FÚTBOL SALA;0;;
C-10831;CLUBE DEPORTIVO;CLUB TALLERES DOCRIS;RÚA GANDARÓN, 42;36214;36;PONTEVEDRA;36057;VIGO;625422332;18/05/2011;24;FÚTBOL;0;;
C-06803;CLUBE DEPORTIVO;CLUB TATANGA 4 X 4;C/FONTANS Nº 8 - 7º D;36214;36;PONTEVEDRA;36057;VIGO;617226342;14/11/2000;3;AUTOMOBILISMO;0;;
C-13884;CLUBE DEPORTIVO;CLUB TENIS DE MESA CALVARIO;RÚA REISEÑOR, Nº 3, 1º F;36205;36;PONTEVEDRA;36057;VIGO;618017868;21/01/2020;49;TENIS DE MESA;0;;
C-13792;CLUBE DEPORTIVO;CLUB TENIS PLAYA VIGOBAO;RÚA PADRE SEIXAS, Nº 38, 13 B;36209;36;PONTEVEDRA;36057;VIGO;653100105;24/09/2019;48;TENIS;0;;
C-09117;CLUBE DEPORTIVO;CLUB TRIATLON CORMORANS;AV. DE GALICIA Nº 125;36216;36;PONTEVEDRA;36057;VIGO;625-023260;15/11/2006;2;ATLETISMO;211;DUATLON;
C-09117;CLUBE DEPORTIVO;CLUB TRIATLON CORMORANS;AV. DE GALICIA Nº 125;36216;36;PONTEVEDRA;36057;VIGO;625-023260;15/11/2006;2;ATLETISMO;212;TRIATLON;
C-09117;CLUBE DEPORTIVO;CLUB TRIATLON CORMORANS;AV. DE GALICIA Nº 125;36216;36;PONTEVEDRA;36057;VIGO;625-023260;15/11/2006;13;CICLISMO;0;;
C-09117;CLUBE DEPORTIVO;CLUB TRIATLON CORMORANS;AV. DE GALICIA Nº 125;36216;36;PONTEVEDRA;36057;VIGO;625-023260;15/11/2006;36;NATACION;0;;
C-10158;CLUBE DEPORTIVO;CLUB TRIATLON MAR DE VIGO;SUBIDA AS ANIMAS Nº 29;36215;36;PONTEVEDRA;36057;VIGO;617090608;22/06/2009;39;PENTATLON MOD. E TRIATLON;0;;
C-12899;CLUBE DEPORTIVO;CLUB TRIATLON VAO;COUTO SAN HONORATO, 92, ENTLO OFICINA 4;36204;36;PONTEVEDRA;36057;VIGO;652888530;23/03/2017;2;ATLETISMO;0;;
C-12899;CLUBE DEPORTIVO;CLUB TRIATLON VAO;COUTO SAN HONORATO, 92, ENTLO OFICINA 4;36204;36;PONTEVEDRA;36057;VIGO;652888530;23/03/2017;13;CICLISMO;0;;
C-12899;CLUBE DEPORTIVO;CLUB TRIATLON VAO;COUTO SAN HONORATO, 92, ENTLO OFICINA 4;36204;36;PONTEVEDRA;36057;VIGO;652888530;23/03/2017;36;NATACION;0;;
C-12899;CLUBE DEPORTIVO;CLUB TRIATLON VAO;COUTO SAN HONORATO, 92, ENTLO OFICINA 4;36204;36;PONTEVEDRA;36057;VIGO;652888530;23/03/2017;39;PENTATLON MOD. E TRIATLON;0;;
C-14763;CLUBE DEPORTIVO;CLUB UNIVERSAL;ESTRADA DAS PLANTAS, S/N (INSTAL. CÍRCULO MERCANTIL);36313;36;PONTEVEDRA;36057;VIGO;662017778;25/08/2023;24;FÚTBOL;0;;
C-14763;CLUBE DEPORTIVO;CLUB UNIVERSAL;ESTRADA DAS PLANTAS, S/N (INSTAL. CÍRCULO MERCANTIL);36313;36;PONTEVEDRA;36057;VIGO;662017778;25/08/2023;25;FÚTBOL SALA;0;;
C-05778;CLUBE DEPORTIVO;CLUB UNIVERSITARIO DE DEPORTES AEREOS VIGO;TORRECEDEIRA , 86;36208;36;PONTEVEDRA;36057;VIGO;617-070001;20/04/1998;17;DEPORTES AÉREOS;0;;
C-07417;CLUBE DEPORTIVO;CLUB V&D SONIDO NEUVASA;GRAN VIA-129-BAJO;36204;36;PONTEVEDRA;36057;VIGO;986470779;29/05/2002;3;AUTOMOBILISMO;0;;
C-13959;CLUBE DEPORTIVO;CLUB VELA VIGO;RÚA PIZARRO, Nº 51, 8º A;36204;36;PONTEVEDRA;36057;VIGO;;29/05/2020;53;VELA;0;;
C-09488;CLUBE DEPORTIVO;CLUB VIEJA ESCUELA ROLLER BLUE RINGED;TEIXUGUEIRAS, 1 - BLOQUE 1 - 2º C;36212;36;PONTEVEDRA;36057;VIGO;649572296;04/10/2007;37;PATINAXE;246;XOQUEI  A PATINS;
C-09488;CLUBE DEPORTIVO;CLUB VIEJA ESCUELA ROLLER BLUE RINGED;TEIXUGUEIRAS, 1 - BLOQUE 1 - 2º C;36212;36;PONTEVEDRA;36057;VIGO;649572296;04/10/2007;57;XOQUEI;0;;
C-10634;CLUBE DEPORTIVO;CLUB VIGO 100 X 100 DEPORTE;AVD. RICARDO MELLA, 381 BJO.;36392;36;PONTEVEDRA;36057;VIGO;986491914;20/10/2010;37;PATINAXE;204;PATINAXE ARTISTICO;
C-10634;CLUBE DEPORTIVO;CLUB VIGO 100 X 100 DEPORTE;AVD. RICARDO MELLA, 381 BJO.;36392;36;PONTEVEDRA;36057;VIGO;986491914;20/10/2010;47;TAEKWONDO;0;;
C-09331;CLUBE DEPORTIVO;CLUB VIGO PAINTBALL;ANGEL LLANOS, 12-1, 2º B;36209;36;PONTEVEDRA;36057;VIGO;634221569;01/06/2007;52;TIRO OLÍMPICO;0;;
C-00155;CLUBE DEPORTIVO;CLUB VIGO VOLEIBOL;CL. BOLIVIA, 2-6º C;36203;36;PONTEVEDRA;36057;VIGO;986480231;23/01/1984;54;VOLEIBOL;239;VOLEI-PRAIA;
C-11768;CLUBE DEPORTIVO;CLUB WATERPOLO VIGO;RÚA MARTÍN ECHEGARAY, 11 - 8º B;36210;36;PONTEVEDRA;36057;VIGO;691230607;19/11/2013;36;NATACION;202;WATERPOLO;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;24;FÚTBOL;0;;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;36;NATACION;0;;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;46;SQUASH;0;;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;48;TENIS;0;;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;49;TENIS DE MESA;0;;
C-11829;CLUBE DEPORTIVO;CLUB WORLD PADEL;RÚA TEIXUGUEIRAS Nº 7 - PORTAL 2, 6º C;36212;36;PONTEVEDRA;36057;VIGO;;29/01/2014;59;PÁDEL;0;;
C-05398;CLUBE DEPORTIVO;CLUB XADREZ ALEKHINE;RÚA BADAJOZ, 14, 1º;36205;36;PONTEVEDRA;36057;VIGO;652859293;18/03/1997;55;XADREZ;0;;
C-14487;CLUBE DEPORTIVO;CLUB YCIES;RÚA PI I MARGALL, Nº 1, BAIXO;36209;36;PONTEVEDRA;36057;VIGO;629834531;02/08/2022;0;DEPORTE EN XERAL OU NO INDICADO;3;ACTIVIDADES NAUTICAS;
C-08448;CLUBE DEPORTIVO;CLUBE BALONCESTO ALCABRE;ROADE Nº 8 - 4º;36208;36;PONTEVEDRA;36057;VIGO;699958666;04/04/2005;5;BALONCESTO;0;;
C-09689;CLUBE DEPORTIVO;CLUBE CICLISTA CORUXO;CAMIÑO TINTUREIRA, 51;36330;36;PONTEVEDRA;36057;VIGO;615836409;13/03/2008;2;ATLETISMO;0;;
C-09689;CLUBE DEPORTIVO;CLUBE CICLISTA CORUXO;CAMIÑO TINTUREIRA, 51;36330;36;PONTEVEDRA;36057;VIGO;615836409;13/03/2008;13;CICLISMO;0;;
C-09689;CLUBE DEPORTIVO;CLUBE CICLISTA CORUXO;CAMIÑO TINTUREIRA, 51;36330;36;PONTEVEDRA;36057;VIGO;615836409;13/03/2008;39;PENTATLON MOD. E TRIATLON;0;;
C-14136;CLUBE DEPORTIVO;CLUBE CICLISTA ROIBÉN;RÚA IRMANDIÑOS, Nº 15, BAIXO;36201;36;PONTEVEDRA;36057;VIGO;647607602;18/02/2021;13;CICLISMO;146;CICLISMO DE MONTAÑA;
C-14136;CLUBE DEPORTIVO;CLUBE CICLISTA ROIBÉN;RÚA IRMANDIÑOS, Nº 15, BAIXO;36201;36;PONTEVEDRA;36057;VIGO;647607602;18/02/2021;13;CICLISMO;150;CICLISMO EN CARRETERA;
C-09715;CLUBE DEPORTIVO;CLUBE DE BAILE DEPORTIVO E DE COMPETICIÓN AL COMPÁS;RÚA AS TEIXUGUEIRAS, 13 PTAL. 2, 9.ºG;36212;36;PONTEVEDRA;36057;VIGO;620177228;04/04/2008;56;XIMNASIA;0;;
C-09715;CLUBE DEPORTIVO;CLUBE DE BAILE DEPORTIVO E DE COMPETICIÓN AL COMPÁS;RÚA AS TEIXUGUEIRAS, 13 PTAL. 2, 9.ºG;36212;36;PONTEVEDRA;36057;VIGO;620177228;04/04/2008;60;BAILE DEPORTIVO E DE COMPETICIÓN;0;;
C-11441;CLUBE DEPORTIVO;CLUBE DE ESPELEOLOXÍA A TRAPA (CETRA);MANUEL DE CASTRO 8-3ºDCHA;36210;36;PONTEVEDRA;36057;VIGO;986231876;10/12/2012;22;ESPELEOLOXÍA;0;;
C-08488;CLUBE DEPORTIVO;CLUBE DE LOITA O'CALVARIO;POMBAL Nº 38 - BAIXO;36207;36;PONTEVEDRA;36057;VIGO;986-253932;06/05/2005;32;LOITA;184;LOITA LIBRE OLIMPICA;
C-08488;CLUBE DEPORTIVO;CLUBE DE LOITA O'CALVARIO;POMBAL Nº 38 - BAIXO;36207;36;PONTEVEDRA;36057;VIGO;986-253932;06/05/2005;32;LOITA;187;LOITA LIBRE GRECORROMANA;
C-08536;CLUBE DEPORTIVO;CLUBE DE PETANCA O CASTRO;RÚA JOSÉ GÓMEZ POSADA CURROS, 12-BAIXO;36203;36;PONTEVEDRA;36057;VIGO;986165254;21/06/2005;41;PETANCA;0;;
C-07271;CLUBE DEPORTIVO;CLUBE DE VOLEIPRAIA BAO;GRAN VIA,130-7ºB;36203;36;PONTEVEDRA;36057;VIGO;986411883;16/11/2001;54;VOLEIBOL;239;VOLEI-PRAIA;
C-07071;CLUBE DEPORTIVO;CLUBE DEPORTIVO A.VV. A PAZ;DOCTOR TOSCANO, 25 BAIXO;36205;36;PONTEVEDRA;36057;VIGO;986261105;26/06/2001;5;BALONCESTO;0;;
C-07071;CLUBE DEPORTIVO;CLUBE DEPORTIVO A.VV. A PAZ;DOCTOR TOSCANO, 25 BAIXO;36205;36;PONTEVEDRA;36057;VIGO;986261105;26/06/2001;6;BALONMÁN;0;;
C-07071;CLUBE DEPORTIVO;CLUBE DEPORTIVO A.VV. A PAZ;DOCTOR TOSCANO, 25 BAIXO;36205;36;PONTEVEDRA;36057;VIGO;986261105;26/06/2001;25;FÚTBOL SALA;0;;
C-07071;CLUBE DEPORTIVO;CLUBE DEPORTIVO A.VV. A PAZ;DOCTOR TOSCANO, 25 BAIXO;36205;36;PONTEVEDRA;36057;VIGO;986261105;26/06/2001;54;VOLEIBOL;0;;
C-14962;CLUBE DEPORTIVO;CLUBE DEPORTIVO YEAH;SUBIDA ESTRADA AO VAO, Nº 33;36310;36;PONTEVEDRA;36057;VIGO;662965411;19/06/2024;6;BALONMÁN;0;;
C-14962;CLUBE DEPORTIVO;CLUBE DEPORTIVO YEAH;SUBIDA ESTRADA AO VAO, Nº 33;36310;36;PONTEVEDRA;36057;VIGO;662965411;19/06/2024;25;FÚTBOL SALA;0;;
C-14962;CLUBE DEPORTIVO;CLUBE DEPORTIVO YEAH;SUBIDA ESTRADA AO VAO, Nº 33;36310;36;PONTEVEDRA;36057;VIGO;662965411;19/06/2024;37;PATINAXE;204;PATINAXE ARTISTICO;
C-14962;CLUBE DEPORTIVO;CLUBE DEPORTIVO YEAH;SUBIDA ESTRADA AO VAO, Nº 33;36310;36;PONTEVEDRA;36057;VIGO;662965411;19/06/2024;37;PATINAXE;207;PATINAXE SOBRE RODAS;
C-14147;CLUBE DEPORTIVO;CLUBE ESCOLA DE BOXEO OLIMPICO VIGOBOX;RÚA TEIXUGUEIRAS, Nº 1, BLOQUE 1, 2º A;36212;36;PONTEVEDRA;36057;VIGO;;05/03/2021;10;BOXEO;0;;
C-07758;CLUBE DEPORTIVO;CLUBE ESPORTIVO DE CAPOEIRA ANGOLA;SAN GREGORIO Nº 10 - BAJO;36208;36;PONTEVEDRA;36057;VIGO;986-460701;19/06/2003;29;JUDO E D.A.;0;;
C-07758;CLUBE DEPORTIVO;CLUBE ESPORTIVO DE CAPOEIRA ANGOLA;SAN GREGORIO Nº 10 - BAJO;36208;36;PONTEVEDRA;36057;VIGO;986-460701;19/06/2003;56;XIMNASIA;241;XIMNASIA ARTISTICA;
C-06866;CLUBE DEPORTIVO;CLUBE FUTBOL SALA CIG-MIGRACIÓN;GREGORIO ESPIÑO, 47-ENTRECHÁN;36205;36;PONTEVEDRA;36057;VIGO;986266282;10/01/2001;25;FÚTBOL SALA;0;;
C-03927;CLUBE DEPORTIVO;CLUBE POLIDEPORTIVO MENELA;CAMIÑO VEIGUIÑA 17;36212;36;PONTEVEDRA;36057;VIGO;986-240703;31/05/1993;16;DEPORTES PARA MINUSVÁLIDOS PSÍQUICOS;0;;
C-13590;CLUBE DEPORTIVO;COLEGIO SAN FERNANDO;BAIXADA SALGUEIRA, 40;36204;36;PONTEVEDRA;36057;VIGO;607197277;22/02/2019;4;BÁDMINTON;0;;
C-13590;CLUBE DEPORTIVO;COLEGIO SAN FERNANDO;BAIXADA SALGUEIRA, 40;36204;36;PONTEVEDRA;36057;VIGO;607197277;22/02/2019;5;BALONCESTO;0;;
C-13590;CLUBE DEPORTIVO;COLEGIO SAN FERNANDO;BAIXADA SALGUEIRA, 40;36204;36;PONTEVEDRA;36057;VIGO;607197277;22/02/2019;25;FÚTBOL SALA;0;;
C-13590;CLUBE DEPORTIVO;COLEGIO SAN FERNANDO;BAIXADA SALGUEIRA, 40;36204;36;PONTEVEDRA;36057;VIGO;607197277;22/02/2019;54;VOLEIBOL;0;;
C-07973;CLUBE DEPORTIVO;COLEXIO LOSADA FUTBOL SALA;JENARO DE LA FUENTE Nº 21 -5º B;36205;36;PONTEVEDRA;36057;VIGO;986-262143;25/11/2003;25;FÚTBOL SALA;0;;
C-07991;CLUBE DEPORTIVO;COMBRO F.S.;COMBRO Nº 63 - CORUXO;36331;36;PONTEVEDRA;36057;VIGO;986-460306;10/12/2003;25;FÚTBOL SALA;0;;
C-00551;CLUBE DEPORTIVO;COMESAÑA SPORTING CLUB;CAMIÑO DA PEDREIRA, Nº 21 (SAN ANDRÉS DE COMESAÑA);36213;36;PONTEVEDRA;36057;VIGO;986-235169;16/05/1985;2;ATLETISMO;0;;
C-11562;CLUBE DEPORTIVO;COMPAÑIA EASY 101 VIGO;CAMIÑO RIAL, 8;36213;36;PONTEVEDRA;36057;VIGO;672167958;19/04/2013;33;MONTAÑISMO;0;;
C-14434;CLUBE DEPORTIVO;COMUNITARIA ACTIVA;AVDA. CAMELIAS, Nº 117 PORTAL F, BAIXO ESQU.;36211;36;PONTEVEDRA;36057;VIGO;617890813;05/05/2022;33;MONTAÑISMO;193;MARCHA;
C-11130;CLUBE DEPORTIVO;CORRE LOLA CORRE;RUA OPORTO Nº2-4;36201;36;PONTEVEDRA;36057;VIGO;667648003;08/02/2012;2;ATLETISMO;0;;
C-11130;CLUBE DEPORTIVO;CORRE LOLA CORRE;RUA OPORTO Nº2-4;36201;36;PONTEVEDRA;36057;VIGO;667648003;08/02/2012;13;CICLISMO;0;;
C-11130;CLUBE DEPORTIVO;CORRE LOLA CORRE;RUA OPORTO Nº2-4;36201;36;PONTEVEDRA;36057;VIGO;667648003;08/02/2012;48;TENIS;0;;
C-11130;CLUBE DEPORTIVO;CORRE LOLA CORRE;RUA OPORTO Nº2-4;36201;36;PONTEVEDRA;36057;VIGO;667648003;08/02/2012;59;PÁDEL;0;;
C-05165;CLUBE DEPORTIVO;CORSARIOS C.B.;TORRECEDEIRA, 39-1ºG;36202;36;PONTEVEDRA;36057;VIGO;211614;25/10/1996;5;BALONCESTO;0;;
C-02341;CLUBE DEPORTIVO;CORUXO F.C.;CAMPO DO BAO S/N;36330;36;PONTEVEDRA;36057;VIGO;986-491822;15/11/1989;6;BALONMÁN;0;;
C-02341;CLUBE DEPORTIVO;CORUXO F.C.;CAMPO DO BAO S/N;36330;36;PONTEVEDRA;36057;VIGO;986-491822;15/11/1989;13;CICLISMO;0;;
C-02341;CLUBE DEPORTIVO;CORUXO F.C.;CAMPO DO BAO S/N;36330;36;PONTEVEDRA;36057;VIGO;986-491822;15/11/1989;24;FÚTBOL;0;;
C-02341;CLUBE DEPORTIVO;CORUXO F.C.;CAMPO DO BAO S/N;36330;36;PONTEVEDRA;36057;VIGO;986-491822;15/11/1989;25;FÚTBOL SALA;0;;
C-02341;CLUBE DEPORTIVO;CORUXO F.C.;CAMPO DO BAO S/N;36330;36;PONTEVEDRA;36057;VIGO;986-491822;15/11/1989;37;PATINAXE;0;;
C-12064;CLUBE DEPORTIVO;COUTADAS TRAIL TEAM;RÚA SARDOMELA, Nº 36;36215;36;PONTEVEDRA;36057;VIGO;678133319;29/09/2014;2;ATLETISMO;0;;
C-12064;CLUBE DEPORTIVO;COUTADAS TRAIL TEAM;RÚA SARDOMELA, Nº 36;36215;36;PONTEVEDRA;36057;VIGO;678133319;29/09/2014;13;CICLISMO;0;;
C-12064;CLUBE DEPORTIVO;COUTADAS TRAIL TEAM;RÚA SARDOMELA, Nº 36;36215;36;PONTEVEDRA;36057;VIGO;678133319;29/09/2014;33;MONTAÑISMO;0;;
C-13208;CLUBE DEPORTIVO;CROMOLY CLUB;RÚA URZAIZ Nº 61;36201;36;PONTEVEDRA;36057;VIGO;986116913;05/03/2018;13;CICLISMO;148;BMX;
C-13208;CLUBE DEPORTIVO;CROMOLY CLUB;RÚA URZAIZ Nº 61;36201;36;PONTEVEDRA;36057;VIGO;986116913;05/03/2018;37;PATINAXE;251;SKATE;
C-08690;CLUBE DEPORTIVO;CSMV - CLUB SUPERMOTO VIGO;CTRA. BALSA - MATAMA Nº 20;36213;36;PONTEVEDRA;36057;VIGO;986-299628;03/11/2005;34;MOTOCICLISMO;0;;
C-11363;CLUBE DEPORTIVO;CTM VIGO;RÚA VILAGARCÍA, Nº 3, 10º D;36209;36;PONTEVEDRA;36057;VIGO;667022023;25/09/2012;49;TENIS DE MESA;0;;
C-13666;CLUBE DEPORTIVO;D.A. DANCE ACADEMY CLUB;RÚA PEREIRAS Nº 5 - ENTLO.;36213;36;PONTEVEDRA;36057;VIGO;608864824;22/05/2019;56;XIMNASIA;0;;
C-13666;CLUBE DEPORTIVO;D.A. DANCE ACADEMY CLUB;RÚA PEREIRAS Nº 5 - ENTLO.;36213;36;PONTEVEDRA;36057;VIGO;608864824;22/05/2019;60;BAILE DEPORTIVO E DE COMPETICIÓN;0;;
C-14276;CLUBE DEPORTIVO;DALE ZAPATILLA!;RÚA VELÁZQUEZ MORENO, Nº 17, 2º;36202;36;PONTEVEDRA;36057;VIGO;671188472;26/10/2021;3;AUTOMOBILISMO;20;CARREIRAS;
C-07344;CLUBE DEPORTIVO;DANDYS F.S.;AVD. ATLANTIDA Nº 52;36208;36;PONTEVEDRA;36057;VIGO;986204931;15/02/2002;25;FÚTBOL SALA;0;;
C-09066;CLUBE DEPORTIVO;DAVILA SPORT YACHT CLUB;MUELLE DE REPARACIONES BOUZAS S/N;36208;36;PONTEVEDRA;36057;VIGO;986-244612;16/10/2006;1;ACTIVIDADES SUBACUÁTICAS;0;;
C-09066;CLUBE DEPORTIVO;DAVILA SPORT YACHT CLUB;MUELLE DE REPARACIONES BOUZAS S/N;36208;36;PONTEVEDRA;36057;VIGO;986-244612;16/10/2006;23;ESQUÍ NÁUTICO;0;;
C-09066;CLUBE DEPORTIVO;DAVILA SPORT YACHT CLUB;MUELLE DE REPARACIONES BOUZAS S/N;36208;36;PONTEVEDRA;36057;VIGO;986-244612;16/10/2006;35;MOTONÁUTICA;0;;
C-09066;CLUBE DEPORTIVO;DAVILA SPORT YACHT CLUB;MUELLE DE REPARACIONES BOUZAS S/N;36208;36;PONTEVEDRA;36057;VIGO;986-244612;16/10/2006;42;PIRAGÜISMO;0;;
C-09066;CLUBE DEPORTIVO;DAVILA SPORT YACHT CLUB;MUELLE DE REPARACIONES BOUZAS S/N;36208;36;PONTEVEDRA;36057;VIGO;986-244612;16/10/2006;53;VELA;0;;
C-09601;CLUBE DEPORTIVO;DCR COMPETICIÓN;LG BEMBRIVE SAN CIPRIANO S/N;36213;36;PONTEVEDRA;36057;VIGO;600027484;08/01/2008;3;AUTOMOBILISMO;0;;
C-05415;CLUBE DEPORTIVO;DE SANTOS SPORT C.C.;CAMELIAS, 29;36202;36;PONTEVEDRA;36057;VIGO;484092;03/04/1997;13;CICLISMO;0;;
C-10412;CLUBE DEPORTIVO;DEPORTEDEVIGO.COM S.D.;CORUXO-MELCAS, 15;36330;36;PONTEVEDRA;36057;VIGO;986491581;12/03/2010;25;FÚTBOL SALA;0;;
C-09800;CLUBE DEPORTIVO;DEPORTIVO URUGUAI;AV. BALAIDOS Nº 48 - 3º;36210;36;PONTEVEDRA;36057;VIGO;986-137112;23/06/2008;24;FÚTBOL;0;;
C-12564;CLUBE DEPORTIVO;DESMOGALICIA;RÚA PONTE DA VEIGA, 10;36210;36;PONTEVEDRA;36057;VIGO;657546459;23/02/2016;34;MOTOCICLISMO;0;;
C-12894;CLUBE DEPORTIVO;DINOSAUR'S ARMY;SANJURJO BADÍA, Nº 194-5;36207;36;PONTEVEDRA;36057;VIGO;651613223;16/03/2017;44;RUGBI;0;;
C-12060;CLUBE DEPORTIVO;DOBLE F/SPORT F.S.;AVENIDA CASTELAO, 85 6ºC;36209;36;PONTEVEDRA;36057;VIGO;637346932;25/09/2014;25;FÚTBOL SALA;0;;
C-07152;CLUBE DEPORTIVO;DON ALI F.S.;FIGUEIRAS, 49;36215;36;PONTEVEDRA;36057;VIGO;610896300;14/09/2001;25;FÚTBOL SALA;0;;
C-07869;CLUBE DEPORTIVO;DROVA IBERICA C.B.;CANCELEIRO Nº 16 I A;36201;36;PONTEVEDRA;36057;VIGO;986222265;01/10/2003;5;BALONCESTO;0;;
C-11871;CLUBE DEPORTIVO;EDAM CENTER - ASOCIACIÓN VIGUESA DE JIU-JITSU BRASILEIRO (AVJJB);AVD. FLORIDA, 42-PORTAL 1- 5º D;36210;36;PONTEVEDRA;36057;VIGO;600363773;07/03/2014;29;JUDO E D.A.;178;JIU-JITSU;
C-14792;CLUBE DEPORTIVO;EL BARRIO KICKBOXING;RÚA RORÍS, Nº 50;36216;36;PONTEVEDRA;36057;VIGO;717109608;04/10/2023;10;BOXEO;59;KICKBOXING;
C-09202;CLUBE DEPORTIVO;EL MURO SURFING CLUB;VENEZUELA, 15 - BAJO;36203;36;PONTEVEDRA;36057;VIGO;986473916;30/01/2007;58;SURF;89;SKATEBOARD;
C-11652;CLUBE DEPORTIVO;ELLAEL SPORTS CLUB;RÚA POLICARPO SANZ, 1-DUPLEX 611;36202;36;PONTEVEDRA;36057;VIGO;986484802;24/07/2013;54;VOLEIBOL;0;;
C-09586;CLUBE DEPORTIVO;ENRIEL CLUB DEPORTIVO;RÚA ORILLAMAR, 217-219;36208;36;PONTEVEDRA;36057;VIGO;986213535;14/12/2007;25;FÚTBOL SALA;0;;
C-13644;CLUBE DEPORTIVO;EQUIPO ECUESTRE DV;CAMIÑO CAPELA S/N;36313;36;PONTEVEDRA;36057;VIGO;674635502;24/04/2019;28;HÍPICA;171;DOMA;
C-13219;CLUBE DEPORTIVO;ESCOLA DE AEROMODELISMO E DRONS;CARRETERA MATAMA PAZO 118 - SAN ANDRES DE COMESAÑA;36213;36;PONTEVEDRA;36057;VIGO;616625883;16/03/2018;17;DEPORTES AÉREOS;0;;
C-10530;CLUBE DEPORTIVO;ESCOLA DE VELA TRADICIONAL REMADOIRA;CAMIÑO PORTALEIRAS BEADE, 22;36212;36;PONTEVEDRA;36057;VIGO;607613448;06/07/2010;53;VELA;0;;
C-13770;CLUBE DEPORTIVO;ESCOLA DEPORTIVA MOSTEIRO BENEVIVERE;RÚA BEMBRIVE, Nº 161;36214;36;PONTEVEDRA;36057;VIGO;644532293;09/09/2019;2;ATLETISMO;0;;
C-13770;CLUBE DEPORTIVO;ESCOLA DEPORTIVA MOSTEIRO BENEVIVERE;RÚA BEMBRIVE, Nº 161;36214;36;PONTEVEDRA;36057;VIGO;644532293;09/09/2019;4;BÁDMINTON;0;;
C-13770;CLUBE DEPORTIVO;ESCOLA DEPORTIVA MOSTEIRO BENEVIVERE;RÚA BEMBRIVE, Nº 161;36214;36;PONTEVEDRA;36057;VIGO;644532293;09/09/2019;5;BALONCESTO;0;;
